id_terminal,id_cliente,segmento_cliente,setor_cliente,modelo,data_registro
66800527-7,1716445561857906,Varejistas,Automotivos,S920C,2024-06-16
85669275-2,9551127474721970,Empreendedores,Tecnologia,ME60,2025-09-02
23174133-0,0755366684590902,Varejistas,Farmacias,SP930,2023-10-14
40592285-2,1349317967060558,Varejistas,Mercados,S920,2023-10-13
58016392-0,6408572169666309,Empreendedores,Tecnologia,L300,2021-12-09
86962544-2,4929298316873977,Grandes contas,Shoppings,D195,2025-11-14
73142719-3,7811096598455766,Varejistas,Restaurantes,S920,2025-05-07
80509833-1,8095739405980260,Varejistas,Tecnologia,L400,2023-06-08
18171886-8,5014556168147214,Grandes contas,Mercados,D195,2022-07-14
19626418-7,2388788876569931,Varejistas,Postos de Gasolina,S920C,2023-06-05
12722568-9,9842189142693765,Grandes contas,Farmacias,L400,2021-06-17
71529651-6,4789117972699994,Empreendedores,Padarias,L300,2022-02-27
74777864-2,4896780826493121,Grandes contas,Automotivos,L300,2022-02-02
65423294-1,1778528922680182,Grandes contas,Shoppings,LIO V3,2023-08-08
53380330-3,5927282709081441,Empreendedores,Tecnologia,LIO V3,2021-01-07
10957584-6,3771886263956126,Empreendedores,Farmacias,S920C,2025-07-11
32369333-8,8989721170889480,Grandes contas,Farmacias,L300,2022-01-02
85765148-6,5129441492531649,Empreendedores,Tecnologia,SP930,2021-08-28
40566116-1,0827718129826657,Varejistas,Postos de Gasolina,L300,2024-07-15
43613442-2,7969278687653269,Varejistas,Padarias,ME60,2025-07-13
19539013-5,8856846767809645,Grandes contas,Restaurantes,LIO V3,2025-03-01
28206538-6,9822180396620385,Varejistas,Shoppings,LIO V3,2022-08-09
48339185-8,0272614933163735,Empreendedores,Automotivos,L400,2021-02-14
86821268-4,4668865834834835,Varejistas,Automotivos,S920,2023-11-24
13722095-5,4410079419324538,Grandes contas,Tecnologia,L300,2025-07-10
10080232-7,8742967175655125,Varejistas,Tecnologia,L400,2024-10-26
80945891-6,1444718939530969,Grandes contas,Restaurantes,D195,2025-03-05
38886122-9,4844793656115686,Grandes contas,Restaurantes,LIO V3,2025-03-30
62888348-0,0431715578521979,Grandes contas,Padarias,LIO V3,2025-09-26
45371728-4,2766983451502528,Grandes contas,Padarias,LIO V3,2022-11-07
42299895-9,1773454757494902,Grandes contas,Restaurantes,S920C,2025-08-23
81287183-0,0430977688936289,Varejistas,Restaurantes,S920C,2022-12-17
84713348-2,8886108597358679,Varejistas,Shoppings,L300,2021-07-06
18208124-7,1371785090255618,Empreendedores,Mercados,L400,2022-07-01
22398834-3,9528502312653273,Grandes contas,Mercados,LIO V3,2021-09-07
78164086-2,0679967367209610,Grandes contas,Tecnologia,S920C,2021-10-15
62054028-9,8898305748839974,Varejistas,Restaurantes,SP930,2025-09-04
98814974-5,3325848689993607,Varejistas,Farmacias,S920C,2024-11-27
50325497-4,9042652742866251,Varejistas,Shoppings,SP930,2025-09-26
94858086-1,0036915594284347,Empreendedores,Automotivos,SP930,2024-03-16
24882321-8,6850745106634362,Varejistas,Padarias,SP930,2021-11-14
88198006-1,2064969357824347,Grandes contas,Automotivos,L300,2025-10-10
68928640-6,0396531361487824,Varejistas,Farmacias,LIO V3,2024-06-03
52518752-5,1954198763514846,Grandes contas,Restaurantes,S920,2025-07-31
71772907-5,1602564347128715,Empreendedores,Postos de Gasolina,S920C,2024-11-18
63304058-9,6022356972521752,Grandes contas,Shoppings,S920,2022-02-10
30700975-7,5158807053260119,Grandes contas,Postos de Gasolina,SP930,2023-11-29
60810189-3,7898497499799052,Grandes contas,Restaurantes,S920C,2021-11-16
81594665-5,8898305748839974,Varejistas,Restaurantes,D195,2022-07-10
27524041-6,0868034764472649,Grandes contas,Restaurantes,L400,2024-05-25
75848757-4,2626367850898977,Empreendedores,Postos de Gasolina,S920C,2021-08-22
35011372-6,8375056618632397,Varejistas,Restaurantes,D195,2024-08-06
36569756-7,4217518878179415,Varejistas,Shoppings,S920C,2025-09-05
37011848-6,7974163656045006,Grandes contas,Automotivos,ME60,2025-09-04
47083607-1,7896951930485277,Grandes contas,Tecnologia,L300,2022-12-09
20523931-5,7493549210181889,Grandes contas,Mercados,D195,2025-11-25
56055222-8,1096196804505211,Empreendedores,Postos de Gasolina,D195,2025-10-04
52954810-8,2898614341036971,Varejistas,Shoppings,L300,2021-03-05
77209676-4,4789117972699994,Grandes contas,Shoppings,L300,2023-12-23
37938721-0,0005328538631050,Varejistas,Padarias,L400,2025-07-17
74137343-9,1721742922041678,Empreendedores,Mercados,L400,2025-10-08
20923101-8,3354883571921496,Grandes contas,Automotivos,S920C,2022-02-06
58865252-5,9821506489090100,Grandes contas,Shoppings,D195,2023-10-18
85632893-3,8187692082832308,Empreendedores,Mercados,D195,2025-08-14
82518668-0,9500173259007397,Empreendedores,Postos de Gasolina,S920C,2021-09-15
76298133-7,2154544702296044,Grandes contas,Farmacias,S920,2024-09-04
99220347-5,8167663420834812,Varejistas,Tecnologia,L400,2022-03-09
47537455-1,9130981079649673,Varejistas,Automotivos,LIO V3,2025-11-04
61834221-2,8660416448595922,Varejistas,Postos de Gasolina,LIO V3,2021-11-03
26935536-5,6150420598685697,Varejistas,Farmacias,L300,2025-05-14
26749735-2,6083318195883734,Grandes contas,Farmacias,S920C,2021-06-14
15022831-3,0893199255027275,Varejistas,Padarias,L300,2024-07-01
71401183-5,5667010651333872,Varejistas,Padarias,LIO V3,2024-02-27
20473561-6,6603498246896701,Empreendedores,Automotivos,S920C,2025-05-16
51605434-8,4759443485295377,Empreendedores,Padarias,L400,2023-03-18
54545172-1,7004093045418403,Empreendedores,Tecnologia,LIO V3,2022-04-27
58397949-4,7068756707181292,Grandes contas,Mercados,ME60,2022-03-29
89153979-2,3326170505835345,Grandes contas,Mercados,S920C,2021-05-07
88374884-7,6075988978653394,Varejistas,Farmacias,S920C,2022-04-11
97275248-0,4394689633181233,Empreendedores,Mercados,S920,2021-07-18
97364234-1,3441491699939344,Grandes contas,Automotivos,S920,2021-01-08
27117708-9,6595585942193793,Empreendedores,Padarias,LIO V3,2022-11-29
53774650-9,3955905992937842,Grandes contas,Padarias,D195,2024-08-12
52914348-1,1091294431414087,Grandes contas,Mercados,S920,2025-10-11
87891085-8,1681636038917369,Grandes contas,Tecnologia,SP930,2025-05-12
27347145-4,5901107977140049,Grandes contas,Restaurantes,S920,2023-06-10
76724131-1,9825071461125457,Grandes contas,Restaurantes,L300,2022-11-16
62822526-7,0203571343240642,Varejistas,Farmacias,D195,2023-09-13
79007979-0,0828874587120753,Varejistas,Postos de Gasolina,S920,2021-07-07
76780112-2,8623690362891775,Empreendedores,Automotivos,SP930,2023-05-16
70533813-2,9134438998278020,Varejistas,Mercados,L300,2025-04-05
25475831-9,1097941224870987,Grandes contas,Tecnologia,ME60,2024-03-19
93262564-0,6850142940196556,Varejistas,Tecnologia,SP930,2024-05-23
31963503-7,1152558627788826,Grandes contas,Padarias,ME60,2021-10-24
43118478-2,1367500942141052,Empreendedores,Shoppings,SP930,2021-05-18
90476289-6,4554781376742662,Grandes contas,Farmacias,S920C,2025-03-04
24250019-6,9860995504932664,Varejistas,Mercados,SP930,2022-06-19
71800394-2,0072024559102451,Empreendedores,Postos de Gasolina,LIO V3,2022-08-01
37627980-3,7784858800616756,Grandes contas,Mercados,LIO V3,2025-09-10
88952166-1,2849760396702436,Grandes contas,Automotivos,S920C,2021-05-19
99805607-7,4597155793277011,Grandes contas,Padarias,ME60,2021-11-07
58616548-4,7173279805950310,Grandes contas,Postos de Gasolina,L400,2022-11-10
67090187-7,1732816291087392,Empreendedores,Tecnologia,LIO V3,2024-08-11
39798686-5,7594647436713695,Varejistas,Postos de Gasolina,LIO V3,2023-09-14
65704535-1,9354646398970145,Varejistas,Postos de Gasolina,S920,2025-06-06
97757074-9,5834559556216833,Grandes contas,Mercados,ME60,2021-06-22
88411782-6,1746813592664869,Varejistas,Postos de Gasolina,D195,2023-12-08
49199591-9,9040907426088050,Empreendedores,Padarias,S920C,2024-01-12
84148525-7,0290871827496804,Empreendedores,Restaurantes,S920C,2023-05-22
13012782-6,4578317456424008,Varejistas,Postos de Gasolina,ME60,2021-03-02
38966370-0,4262417842902923,Empreendedores,Automotivos,LIO V3,2025-08-24
70370538-9,7692743811995376,Empreendedores,Restaurantes,S920,2021-10-29
79212638-7,6519398280737416,Varejistas,Mercados,S920,2025-05-22
87222636-6,1491507628397620,Varejistas,Restaurantes,SP930,2021-10-15
16108651-7,4692182192596790,Varejistas,Shoppings,SP930,2021-07-06
34005256-9,8641686227837693,Empreendedores,Tecnologia,S920,2022-01-09
72978834-9,8955465653170873,Empreendedores,Padarias,L300,2021-12-13
69416965-3,6999880817703886,Empreendedores,Restaurantes,D195,2024-06-10
21027026-2,1062941937591922,Empreendedores,Tecnologia,L300,2024-07-25
58070282-4,0983484926748762,Varejistas,Automotivos,L400,2024-08-08
24630685-6,1537358667155446,Grandes contas,Mercados,L300,2022-04-27
22093343-7,5276120928157806,Grandes contas,Shoppings,LIO V3,2022-05-26
52447141-7,6268040850954930,Varejistas,Padarias,L400,2022-03-08
91968126-2,3428931132532694,Grandes contas,Postos de Gasolina,LIO V3,2021-04-05
20345276-9,2067323182971681,Varejistas,Padarias,LIO V3,2023-10-29
74853044-7,8984369984802205,Empreendedores,Restaurantes,L400,2025-02-21
75945949-9,7260292546862728,Empreendedores,Automotivos,L300,2021-10-08
75648753-6,1152558627788826,Empreendedores,Shoppings,S920C,2022-10-15
89230112-8,5572616949637881,Varejistas,Restaurantes,LIO V3,2023-02-12
98827591-0,8144424842024350,Varejistas,Farmacias,SP930,2022-06-18
40695523-2,8548186746300099,Varejistas,Restaurantes,L400,2024-04-08
68734125-9,6265511047541212,Empreendedores,Postos de Gasolina,L300,2023-12-19
99349255-5,9371645810457346,Grandes contas,Restaurantes,S920,2021-12-30
44823837-8,9022941318699938,Grandes contas,Tecnologia,LIO V3,2021-02-21
97655910-1,3270185106794975,Empreendedores,Shoppings,SP930,2021-11-08
56664121-8,6112312616324888,Grandes contas,Shoppings,S920,2022-06-13
82432275-7,8224216826822175,Varejistas,Shoppings,SP930,2021-06-02
57594442-9,7435031365024916,Grandes contas,Padarias,L400,2025-02-28
60922178-2,4056829962914504,Grandes contas,Tecnologia,S920,2022-07-13
59617089-8,0846729254355196,Grandes contas,Farmacias,S920C,2022-12-20
77515432-6,2313799818100962,Varejistas,Padarias,LIO V3,2023-06-02
12646902-0,4890476078623510,Varejistas,Tecnologia,LIO V3,2024-04-06
16888018-3,4820700159416516,Grandes contas,Postos de Gasolina,LIO V3,2021-06-18
19716575-0,0072024559102451,Varejistas,Automotivos,L400,2023-09-09
90898067-6,6658952476096064,Empreendedores,Padarias,S920C,2021-12-03
90578161-6,4336447026327676,Grandes contas,Tecnologia,S920C,2025-05-14
31908706-2,0827231843222591,Varejistas,Shoppings,SP930,2022-10-31
30459595-1,0000295616225647,Varejistas,Tecnologia,D195,2023-03-17
62499770-2,3074820736511893,Grandes contas,Tecnologia,L400,2022-04-23
28388276-5,6603235841802955,Varejistas,Mercados,S920,2023-04-20
37446601-4,3947505577791743,Varejistas,Shoppings,LIO V3,2022-02-16
21397884-5,3847156756650518,Grandes contas,Farmacias,ME60,2022-05-03
65847042-1,4895478769899927,Empreendedores,Postos de Gasolina,L400,2021-04-26
21399490-8,3871088035469466,Varejistas,Tecnologia,ME60,2024-09-17
30597682-5,2710267672095799,Empreendedores,Automotivos,LIO V3,2024-04-18
18805293-7,5346607569994494,Empreendedores,Farmacias,S920,2021-06-08
44486323-3,1394884882691311,Grandes contas,Automotivos,ME60,2022-09-15
42537509-1,3989098378018204,Grandes contas,Padarias,L300,2023-09-04
91736458-9,5938967635367355,Empreendedores,Tecnologia,SP930,2025-10-14
49250815-8,7941232546018911,Varejistas,Postos de Gasolina,S920C,2023-11-30
93999287-0,0061741364459476,Empreendedores,Postos de Gasolina,SP930,2023-09-26
84693405-5,8507208115562606,Grandes contas,Automotivos,SP930,2025-02-23
60913451-9,2944203158925849,Varejistas,Postos de Gasolina,L400,2025-01-14
44308591-0,4196664505730362,Empreendedores,Tecnologia,D195,2023-01-27
54046668-3,8319348918003814,Varejistas,Tecnologia,D195,2023-08-25
69660662-1,5102506668606734,Grandes contas,Farmacias,S920C,2025-04-11
62849311-6,7279083350902542,Empreendedores,Automotivos,S920C,2023-05-08
57791833-5,0868034764472649,Empreendedores,Shoppings,ME60,2025-05-07
85623623-8,7809733977671990,Varejistas,Tecnologia,LIO V3,2023-05-10
91953493-0,7112218231555165,Varejistas,Tecnologia,D195,2021-05-27
68859813-8,5470060398107951,Empreendedores,Restaurantes,ME60,2025-06-14
80049021-4,7485972438712951,Empreendedores,Mercados,L400,2024-07-11
66627916-6,2640093339637902,Grandes contas,Mercados,L300,2023-06-26
43457050-1,4746042937178472,Varejistas,Shoppings,D195,2025-06-10
13377210-5,7053457861035797,Varejistas,Shoppings,SP930,2024-12-12
10947486-2,0227433037271862,Grandes contas,Postos de Gasolina,SP930,2024-05-06
33319179-9,2300915618298036,Grandes contas,Mercados,ME60,2024-01-24
46208129-8,5386762592386879,Empreendedores,Tecnologia,L400,2021-08-09
51835453-0,7562641260848187,Varejistas,Mercados,S920,2024-09-26
37254898-0,2543107427990772,Grandes contas,Mercados,S920C,2021-11-12
27770244-6,5937775691983210,Empreendedores,Restaurantes,S920,2025-11-07
91256248-0,9354646398970145,Empreendedores,Padarias,LIO V3,2025-10-17
41208729-7,7671499863289591,Varejistas,Padarias,S920,2024-12-27
77489764-3,8360854566766404,Varejistas,Automotivos,LIO V3,2021-08-20
51045554-9,4696815790392355,Grandes contas,Padarias,SP930,2023-02-04
98267503-8,2354940128974325,Empreendedores,Postos de Gasolina,L300,2025-11-14
27650951-5,9684364538044210,Empreendedores,Restaurantes,S920C,2023-02-26
22586832-6,9241571276383543,Varejistas,Restaurantes,D195,2025-12-01
56506859-7,3325848689993607,Empreendedores,Tecnologia,ME60,2024-02-05
73222497-3,2036081641804460,Empreendedores,Farmacias,L400,2025-02-11
33582182-3,8115744965391607,Grandes contas,Shoppings,LIO V3,2022-04-13
74553293-1,6794963830972361,Varejistas,Padarias,S920,2025-06-28
63055148-6,8211602041813599,Varejistas,Postos de Gasolina,SP930,2025-07-04
46005989-7,9678274117674124,Empreendedores,Shoppings,D195,2021-05-06
48177955-7,9216400698369235,Empreendedores,Farmacias,L300,2022-12-03
99589032-7,7206345911238296,Grandes contas,Tecnologia,ME60,2022-12-20
70927960-9,5055605712198819,Varejistas,Farmacias,S920C,2022-08-14
28889443-0,6914193960610471,Varejistas,Farmacias,L400,2022-05-16
97043345-2,3648821597738546,Empreendedores,Padarias,LIO V3,2023-04-08
85637167-5,3850255134448672,Varejistas,Tecnologia,SP930,2025-04-22
25432404-0,0276947308824035,Varejistas,Shoppings,L300,2024-11-17
80546761-3,7374189721540641,Empreendedores,Padarias,L400,2024-01-29
98814834-1,5242786801128059,Grandes contas,Farmacias,SP930,2023-08-01
45005976-2,2255174192581476,Grandes contas,Mercados,LIO V3,2023-01-29
97829994-8,3906540259985193,Empreendedores,Shoppings,SP930,2023-01-19
47250918-3,5230299966330923,Varejistas,Tecnologia,L400,2021-09-29
28818549-0,8056308292482873,Varejistas,Padarias,S920,2023-11-27
58453476-1,4196664505730362,Grandes contas,Tecnologia,L400,2024-09-28
71989128-6,2107883127365485,Varejistas,Farmacias,S920,2025-08-19
50856059-5,5911918623392207,Empreendedores,Farmacias,SP930,2025-07-24
78201923-2,0420439407016451,Varejistas,Postos de Gasolina,LIO V3,2023-10-13
75419829-9,9346754182368810,Grandes contas,Padarias,L400,2021-07-06
97174721-0,9751702814069375,Grandes contas,Automotivos,D195,2022-06-03
29040328-4,9735020802144270,Grandes contas,Restaurantes,S920C,2023-08-25
83436356-3,1953016472861746,Varejistas,Tecnologia,D195,2022-09-15
83436108-5,5239868000257872,Varejistas,Postos de Gasolina,D195,2023-01-13
21480742-4,3606229011386047,Empreendedores,Farmacias,D195,2022-11-24
21193235-4,5609406714878310,Empreendedores,Postos de Gasolina,LIO V3,2023-05-27
26003317-9,8274903312223954,Grandes contas,Automotivos,L400,2024-01-04
43975169-4,5386762592386879,Varejistas,Farmacias,D195,2021-03-14
98689855-1,9490580778795654,Empreendedores,Farmacias,S920,2022-05-15
97228572-6,8503423622033474,Grandes contas,Restaurantes,L300,2021-09-21
74696916-1,5868339019817946,Empreendedores,Shoppings,S920,2024-01-03
43687852-6,9325012495528938,Varejistas,Automotivos,D195,2024-06-04
24022197-0,3011962272386974,Empreendedores,Shoppings,L400,2021-03-16
17096050-0,9995225296444843,Varejistas,Shoppings,D195,2025-05-21
62035882-2,7844683414651113,Varejistas,Farmacias,SP930,2022-08-24
88787469-5,0673983448838425,Varejistas,Mercados,LIO V3,2022-03-08
44730338-9,7396271286391741,Empreendedores,Shoppings,LIO V3,2024-09-05
85008117-7,3734764273720376,Varejistas,Padarias,ME60,2025-07-16
14657496-0,6760083505830033,Empreendedores,Farmacias,ME60,2025-06-04
28603737-1,0734203197774867,Varejistas,Farmacias,D195,2021-02-11
17425545-6,9335389222471193,Varejistas,Mercados,L400,2025-01-12
13118871-6,7603859770348247,Grandes contas,Farmacias,S920,2022-07-03
67381014-5,2748979177633427,Grandes contas,Padarias,L400,2022-05-24
87261025-5,6871568910977978,Empreendedores,Restaurantes,LIO V3,2023-06-07
63263740-7,8427114773201017,Varejistas,Padarias,SP930,2024-06-08
74182780-7,9821506489090100,Varejistas,Padarias,LIO V3,2021-07-01
84903574-1,5476818268323035,Empreendedores,Postos de Gasolina,D195,2025-04-14
26811753-3,4310385695579887,Empreendedores,Restaurantes,S920C,2021-09-04
50246536-3,4035076955593558,Empreendedores,Tecnologia,S920,2025-10-20
91919950-4,7898497499799052,Empreendedores,Automotivos,ME60,2023-03-12
19278000-8,7563558422717266,Empreendedores,Shoppings,L400,2025-01-27
74702925-6,1203398013871628,Varejistas,Farmacias,S920C,2022-05-04
10655788-9,0422711332288985,Empreendedores,Restaurantes,L400,2023-01-24
13185748-8,7740703666560076,Varejistas,Tecnologia,ME60,2024-03-09
48110909-5,1382721051334601,Empreendedores,Tecnologia,L400,2021-12-09
83151729-8,9197014262037087,Empreendedores,Tecnologia,LIO V3,2022-01-20
61358379-6,5155973714708272,Varejistas,Tecnologia,SP930,2025-01-24
55528591-7,0290871827496804,Empreendedores,Postos de Gasolina,S920,2024-08-27
59873371-1,2438843021781678,Empreendedores,Postos de Gasolina,L300,2024-09-30
54823974-0,6774964990913341,Grandes contas,Postos de Gasolina,LIO V3,2025-04-11
28066215-4,8623690362891775,Varejistas,Automotivos,SP930,2025-01-18
89283715-5,0385242762215596,Empreendedores,Restaurantes,D195,2023-07-19
51483913-7,9335303138783056,Varejistas,Shoppings,L400,2021-10-18
41324203-8,7360776336911289,Grandes contas,Mercados,D195,2022-07-18
57559274-9,8514936899809402,Grandes contas,Postos de Gasolina,L300,2023-07-04
96102357-1,5355609320489964,Grandes contas,Padarias,S920,2021-09-06
29352405-8,6592342683441497,Varejistas,Restaurantes,SP930,2025-03-14
58890270-4,1604986037218600,Empreendedores,Postos de Gasolina,SP930,2025-05-03
14214362-2,4600452128991511,Varejistas,Postos de Gasolina,LIO V3,2021-02-26
85011678-4,6831589357126611,Empreendedores,Padarias,S920,2021-12-18
96987073-3,7125521376037548,Empreendedores,Shoppings,L300,2025-02-09
23251070-6,1371576605384444,Empreendedores,Restaurantes,D195,2025-02-16
72834394-1,4299202376669692,Empreendedores,Automotivos,D195,2022-03-29
92469330-4,9262654347591604,Varejistas,Postos de Gasolina,D195,2023-04-05
26278384-0,8986061065673374,Grandes contas,Automotivos,S920C,2025-07-11
