id_chamado,id_terminal,id_cliente,tipo_chamado,motivo_chamado,data_abertura_chamado,data_fechamento_chamado
967871116,84034055-9,3450295867603040,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-02,2025-12-06
815573624,60229569-8,7039696453591765,MANUTENCAO,OUTROS,2024-11-03,2024-11-05
991124700,44134172-0,7245257378747788,MANUTENCAO,PROBLEMA COM TECLADO,2025-06-09,2025-06-11
811498765,81503272-0,2351161559407816,MANUTENCAO,PROBLEMA NO LEITOR,2024-05-11,2024-05-16
577026641,86044409-2,5761304948414235,MANUTENCAO,PROBLEMA NO LEITOR,2025-05-02,2025-05-04
644200734,75443615-7,1701958663992879,MANUTENCAO,OUTROS,2024-12-13,2024-12-15
510583103,80429023-6,6433026509962183,MANUTENCAO,PROBLEMA NA TELA,2025-09-28,2025-09-29
428908006,34641164-3,7970623972652735,SUPORTE,MAQUINA NAO LIGA,2025-10-14,2025-10-19
957063282,13965137-1,9153820114065266,MANUTENCAO,PROBLEMA NA BATERIA,2024-12-18,2024-12-23
797940613,47971974-0,9284567972320024,SUPORTE,PROBLEMA NA TELA,2025-03-10,2025-03-11
624822073,45001576-3,6218518888806706,MANUTENCAO,PROBLEMA COM TECLADO,2025-05-09,2025-05-12
920617164,59632915-0,1775331266109410,MANUTENCAO,PROBLEMA COM TECLADO,2022-08-28,2022-09-01
407153597,13208554-6,9323800436475846,MANUTENCAO,PROBLEMA COM CONEXAO,2024-04-15,2024-04-22
878255689,45042983-5,5420412319057720,MANUTENCAO,PROBLEMA COM TECLADO,2024-05-01,2024-05-03
196028851,76820697-1,7014972682119569,SUPORTE,PROBLEMA NA TELA,2022-12-10,2022-12-12
428407202,50101876-7,3745508428910771,MANUTENCAO,PROBLEMA NO LEITOR,2025-12-16,2025-12-20
218492783,73077426-4,5355609320489964,MANUTENCAO,PROBLEMA COM TECLADO,2025-05-31,2025-06-02
950115340,98068079-9,0781913505349419,MANUTENCAO,MAQUINA NAO LIGA,2022-06-15,2022-06-20
774537258,91699111-9,6857467067516913,SUPORTE,PROBLEMA NO LEITOR,2022-04-09,2022-04-12
179483827,80642553-9,3326170505835345,SUPORTE,PROBLEMA COM TECLADO,2025-06-22,2025-06-23
239892324,77186521-7,1650344096617718,MANUTENCAO,PROBLEMA NA TELA,2025-12-26,2025-12-28
675308677,53529740-3,3337218856669541,SUPORTE,PROBLEMA NA BATERIA,2023-09-30,2023-10-03
411777607,59399772-4,6720073429390773,MANUTENCAO,MAQUINA NAO LIGA,2025-02-27,2025-03-04
518747945,69567588-5,9685498227495450,MANUTENCAO,PROBLEMA NA BATERIA,2025-01-15,2025-01-17
157989905,91350817-2,2066604853123443,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-24,2025-12-25
462569798,51995247-4,5382944191479053,MANUTENCAO,PROBLEMA NA TELA,2025-07-27,2025-07-28
823464500,57076011-6,7526772233060463,SUPORTE,MAQUINA NAO LIGA,2023-02-15,2023-02-18
553726786,70851213-1,8669327841783765,MANUTENCAO,PROBLEMA NO LEITOR,2024-07-13,2024-07-16
668160914,65897491-7,8787535778811616,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-20,2025-12-22
293996942,74611183-2,3286342556383000,SUPORTE,PROBLEMA NA TELA,2021-11-14,2021-11-18
674080716,71800394-2,0072024559102451,MANUTENCAO,MAQUINA NAO LIGA,2025-05-01,2025-05-04
889759110,70928840-7,7743326831901302,MANUTENCAO,PROBLEMA COM TECLADO,2025-09-09,2025-09-11
947465784,15106640-7,8356743000389608,SUPORTE,PROBLEMA NA BATERIA,2024-05-17,2024-05-19
307692038,22686205-2,8407033982147823,MANUTENCAO,PROBLEMA NA TELA,2025-03-07,2025-03-18
589334530,95516622-0,7731268812282178,MANUTENCAO,OUTROS,2025-11-23,2025-11-24
166202261,11736679-3,3146249127113072,SUPORTE,MAQUINA NAO LIGA,2025-08-18,2025-08-19
756136074,58865252-5,9821506489090100,MANUTENCAO,MAQUINA NAO LIGA,2025-10-12,2025-10-14
161953428,76264701-0,3325411076095431,SUPORTE,PROBLEMA COM TECLADO,2023-09-28,2023-10-04
981758514,78201923-2,0420439407016451,MANUTENCAO,OUTROS,2025-07-12,2025-07-13
329687149,74046237-3,8186702440330416,MANUTENCAO,OUTROS,2023-11-02,2023-11-06
448645860,49640718-3,3410406291187228,MANUTENCAO,OUTROS,2024-05-05,2024-05-06
865512557,33083385-0,3397189569070562,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-27,2025-11-29
161703037,43456605-8,9348688390624672,MANUTENCAO,PROBLEMA NO LEITOR,2025-12-23,2025-12-27
606493440,52897013-7,0443973597107256,MANUTENCAO,PROBLEMA NA BATERIA,2024-12-25,2024-12-31
961628208,58571728-1,2060212886652683,MANUTENCAO,MAQUINA NAO LIGA,2024-02-26,2024-03-02
583810945,64388464-4,6708061294398529,MANUTENCAO,PROBLEMA NA BATERIA,2025-09-21,2025-09-22
227088681,70158229-5,0578617063048913,MANUTENCAO,PROBLEMA NA BATERIA,2023-02-12,2023-02-15
178530229,15560808-4,7359774688623924,SUPORTE,OUTROS,2024-11-20,2024-11-22
656905234,52224123-4,2214188805929622,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-04,2025-12-07
915576296,10594718-6,3009792513271950,MANUTENCAO,PROBLEMA NA BATERIA,2025-07-07,2025-07-09
623988779,57484464-8,2886616801990342,SUPORTE,MAQUINA NAO LIGA,2024-09-23,2024-09-28
834116930,13341214-7,3090915386028262,MANUTENCAO,MAQUINA NAO LIGA,2025-08-05,2025-08-08
457870763,43745610-0,4982182744857086,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-12,2025-12-15
246970385,41992349-8,1778528922680182,MANUTENCAO,PROBLEMA COM CONEXAO,2022-05-28,2022-05-31
456936286,72373944-7,3871088035469466,MANUTENCAO,PROBLEMA COM CONEXAO,2025-07-19,2025-07-20
461402664,15385077-2,2175036192025999,MANUTENCAO,OUTROS,2025-12-29,2026-01-01
576587173,61655958-6,2331044817736556,MANUTENCAO,PROBLEMA COM TECLADO,2025-02-28,2025-03-03
521988947,74930620-4,4488839237590972,MANUTENCAO,PROBLEMA NA TELA,2024-10-15,2024-10-19
336495116,90264448-0,1221215481582686,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-07,2025-11-11
387455362,11988274-5,8861533555439878,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-30,2025-01-31
541406160,64788966-5,2302333247073920,MANUTENCAO,MAQUINA NAO LIGA,2024-02-15,2024-02-16
935114533,32006205-1,2428617892571402,SUPORTE,PROBLEMA COM CONEXAO,2025-11-15,2025-11-18
188558595,24874914-9,5157919711121259,MANUTENCAO,PROBLEMA NO LEITOR,2025-08-16,2025-08-20
226287262,42274031-9,4413432756041776,MANUTENCAO,PROBLEMA COM CONEXAO,2025-07-09,2025-07-11
697316255,17963727-4,3753989231324659,MANUTENCAO,PROBLEMA COM CONEXAO,2022-09-14,2022-09-18
162399619,27487636-7,1043321819600133,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-28,2026-01-05
201382665,15465365-3,4714345581223623,SUPORTE,MAQUINA NAO LIGA,2025-12-09,2025-12-13
297276851,58248518-7,0265647711588218,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-06,2025-11-14
888451238,64877536-8,2020417929111799,SUPORTE,PROBLEMA NA BATERIA,2024-11-08,2024-11-10
256320130,51417763-0,4116806919612766,MANUTENCAO,PROBLEMA NO LEITOR,2022-10-27,2022-11-01
217749297,69852264-8,6015791150101626,MANUTENCAO,PROBLEMA NA TELA,2025-10-08,2025-10-14
431433645,46800617-2,1307221138690871,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-29,2026-01-04
698150045,75435642-9,0072024559102451,MANUTENCAO,MAQUINA NAO LIGA,2025-11-13,2025-11-14
710804363,44528194-7,5828630402966299,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-17,2025-11-19
128964406,42494048-1,3296762916032484,SUPORTE,PROBLEMA COM CONEXAO,2024-04-24,2024-04-30
341939855,99623823-8,4423647921499010,MANUTENCAO,OUTROS,2024-12-16,2024-12-17
653106926,47235091-5,7665586851276528,SUPORTE,PROBLEMA COM TECLADO,2024-10-06,2024-10-07
333805202,35312636-3,8718671708049293,MANUTENCAO,OUTROS,2024-07-18,2024-07-22
435382839,46116215-5,4519082611035659,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-26,2025-11-27
844775789,75812955-4,5777118372742209,SUPORTE,PROBLEMA NA BATERIA,2025-12-25,2025-12-26
961040046,62449730-1,3602446546772051,MANUTENCAO,PROBLEMA NA TELA,2025-11-18,2025-11-26
444809603,20853327-1,6337618518626713,MANUTENCAO,PROBLEMA COM TECLADO,2023-08-20,2023-08-22
512951982,15109312-7,3743567027728715,MANUTENCAO,PROBLEMA COM TECLADO,2024-04-16,2024-04-17
132225887,21127392-5,4740837819190749,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-28,2025-12-29
933509899,98920756-5,7914638664320317,MANUTENCAO,PROBLEMA NO LEITOR,2023-10-20,2023-10-27
115683188,87556403-9,2353693785477725,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-04,2025-06-08
621410886,90476289-6,4554781376742662,SUPORTE,PROBLEMA NO LEITOR,2025-08-05,2025-08-13
947293687,43945364-5,5759887592129964,MANUTENCAO,MAQUINA NAO LIGA,2022-09-08,2022-09-10
959322943,35347748-7,2835999400410847,MANUTENCAO,PROBLEMA COM TECLADO,2023-05-21,2023-05-24
206334582,55954451-5,0850769864079056,MANUTENCAO,OUTROS,2025-02-06,2025-02-07
268553358,99490181-4,0618091901581449,MANUTENCAO,OUTROS,2025-07-14,2025-07-20
275589393,86821268-4,4668865834834835,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-02,2025-01-03
540808747,88374884-7,6075988978653394,MANUTENCAO,PROBLEMA COM CONEXAO,2023-12-05,2023-12-17
566779051,43160253-9,7046226567661825,MANUTENCAO,PROBLEMA NO LEITOR,2025-12-15,2025-12-16
170116474,43616714-9,3077046117295963,MANUTENCAO,PROBLEMA NO LEITOR,2024-12-19,2024-12-20
263898836,52128097-5,7964416033288807,MANUTENCAO,PROBLEMA NO LEITOR,2023-05-15,2023-05-19
168289616,67840003-6,1942321540131535,SUPORTE,PROBLEMA COM CONEXAO,2024-12-01,2024-12-02
996120779,37582393-1,8523329704937958,MANUTENCAO,MAQUINA NAO LIGA,2024-09-04,2024-09-06
400501608,86477332-0,3034414488501556,MANUTENCAO,PROBLEMA COM TECLADO,2022-10-12,2022-10-18
516642727,57890830-2,7123203668642778,SUPORTE,MAQUINA NAO LIGA,2025-12-09,2025-12-18
986869830,31612402-9,6209906931963039,MANUTENCAO,PROBLEMA NA TELA,2025-09-24,2025-09-27
444894984,29823280-7,4089164983735439,SUPORTE,PROBLEMA NA TELA,2022-06-17,2022-06-19
767755603,10358178-7,1027677359255562,SUPORTE,MAQUINA NAO LIGA,2025-10-29,2025-10-31
309457384,95701390-5,7245257378747788,SUPORTE,PROBLEMA NA TELA,2025-06-05,2025-06-09
708309905,25360324-9,1365103444429906,MANUTENCAO,OUTROS,2025-10-28,2025-10-29
920262466,33883836-4,0065120704961108,MANUTENCAO,MAQUINA NAO LIGA,2023-09-09,2023-09-12
645747897,42125452-5,8536649878208297,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-25,2025-06-26
622252843,92896635-6,6652752332829302,SUPORTE,PROBLEMA NA TELA,2024-03-21,2024-03-24
633218466,58583942-0,5849811846512421,SUPORTE,PROBLEMA NO LEITOR,2024-11-20,2024-11-22
814885227,63807671-3,5291876831608271,SUPORTE,PROBLEMA NA TELA,2023-01-20,2023-01-23
109308455,79238146-0,2603362027558214,MANUTENCAO,PROBLEMA NA TELA,2022-09-06,2022-09-09
238159226,26477859-0,7035067578968335,SUPORTE,PROBLEMA NA BATERIA,2024-01-06,2024-01-10
734167117,90535246-2,0347131719786016,MANUTENCAO,PROBLEMA NO LEITOR,2024-09-16,2024-09-17
660148168,46941011-9,6736576615654527,MANUTENCAO,OUTROS,2022-02-24,2022-03-03
860486598,34544692-2,2351161559407816,SUPORTE,PROBLEMA NO LEITOR,2025-08-21,2025-08-24
356106722,44366107-9,4575757475833920,MANUTENCAO,PROBLEMA COM TECLADO,2024-06-10,2024-06-13
925074703,92469330-4,9262654347591604,SUPORTE,PROBLEMA COM CONEXAO,2025-01-07,2025-01-10
568541249,86288772-4,7955156239209085,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-18,2025-06-20
756374731,66435409-7,2353693785477725,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-01,2025-06-05
132841060,54402396-4,6760564204565775,SUPORTE,PROBLEMA NA TELA,2025-11-07,2025-11-10
361939244,91768171-7,1775331266109410,MANUTENCAO,PROBLEMA NO LEITOR,2024-01-22,2024-02-05
846366565,81322035-8,6794963830972361,MANUTENCAO,PROBLEMA NA BATERIA,2025-02-25,2025-02-26
726467379,42074883-5,6092098196027523,MANUTENCAO,OUTROS,2024-07-18,2024-07-26
267002310,87996541-2,6708061294398529,SUPORTE,PROBLEMA COM TECLADO,2023-05-09,2023-05-12
366976310,79768720-9,3510458474362130,SUPORTE,OUTROS,2025-08-12,2025-08-15
722540835,67832484-0,4352408240084271,MANUTENCAO,PROBLEMA NO LEITOR,2021-10-24,2021-10-25
103048791,77381500-7,5951418648230882,MANUTENCAO,OUTROS,2025-12-28,2026-01-01
170905820,54024238-1,4960501667998407,MANUTENCAO,MAQUINA NAO LIGA,2021-07-16,2021-07-18
842148991,11582056-2,8406665800439735,MANUTENCAO,PROBLEMA NO LEITOR,2024-06-28,2024-07-02
408268334,17680760-4,7743326831901302,MANUTENCAO,PROBLEMA NA TELA,2023-12-14,2023-12-15
313717364,69809445-3,7125521376037548,MANUTENCAO,MAQUINA NAO LIGA,2022-11-14,2022-11-17
202473883,26028086-6,5030587210552472,MANUTENCAO,OUTROS,2024-12-30,2025-01-02
989423737,21239102-4,9323800436475846,MANUTENCAO,PROBLEMA COM CONEXAO,2024-03-27,2024-03-29
479681872,45047173-6,4494812604223253,MANUTENCAO,MAQUINA NAO LIGA,2022-10-26,2022-10-29
841770741,67168130-5,9743699055855759,MANUTENCAO,PROBLEMA NO LEITOR,2022-10-10,2022-10-13
806592730,66061370-8,2927065379473834,MANUTENCAO,MAQUINA NAO LIGA,2023-12-29,2024-01-02
989579677,70091423-0,5966048736826911,MANUTENCAO,PROBLEMA NO LEITOR,2024-04-24,2024-04-30
262580208,10202454-8,7435404762539501,MANUTENCAO,PROBLEMA COM CONEXAO,2023-09-02,2023-09-06
994425930,28228398-0,8729758598831030,MANUTENCAO,PROBLEMA NA BATERIA,2022-09-22,2022-09-25
576964520,58698638-5,4447725084232423,MANUTENCAO,PROBLEMA NA BATERIA,2024-04-28,2024-04-29
244615813,97125454-6,1070716348508951,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-26,2025-11-28
520092624,43457050-1,4746042937178472,SUPORTE,PROBLEMA NO LEITOR,2025-07-26,2025-08-01
632147144,75235952-7,3261117800681149,SUPORTE,PROBLEMA NA TELA,2025-12-04,2025-12-08
356665834,61552098-5,2300915618298036,MANUTENCAO,PROBLEMA NA TELA,2023-11-01,2023-11-03
656753536,43112646-9,5851777412746921,SUPORTE,MAQUINA NAO LIGA,2025-11-28,2025-12-04
715513542,77916951-8,0928605210262706,SUPORTE,PROBLEMA NO LEITOR,2022-02-03,2022-02-05
442619343,21480742-4,3606229011386047,SUPORTE,PROBLEMA COM TECLADO,2023-07-27,2023-07-28
529447840,41488594-0,5478872874315274,MANUTENCAO,PROBLEMA COM TECLADO,2025-06-13,2025-06-19
782643134,55305628-5,5546015851743280,SUPORTE,PROBLEMA COM TECLADO,2024-05-01,2024-05-09
242991384,75100177-0,3910382974255136,SUPORTE,PROBLEMA NA BATERIA,2024-08-21,2024-08-23
106208153,93057632-7,7432600559550178,MANUTENCAO,MAQUINA NAO LIGA,2025-10-07,2025-10-12
505557879,14696523-6,6129965082695826,MANUTENCAO,PROBLEMA NA TELA,2026-01-04,2026-01-05
571222522,51555860-6,6955922776414900,MANUTENCAO,PROBLEMA NO LEITOR,2023-12-31,2024-01-03
683136452,82368339-6,7173279805950310,SUPORTE,MAQUINA NAO LIGA,2024-08-17,2024-08-19
171107021,11014183-3,9323800436475846,MANUTENCAO,MAQUINA NAO LIGA,2025-11-24,2025-11-26
787002386,36702802-8,4115630295596363,SUPORTE,PROBLEMA NA TELA,2024-08-20,2024-08-23
269926562,43616714-9,3077046117295963,MANUTENCAO,PROBLEMA NO LEITOR,2024-11-08,2024-11-10
300175607,58890270-4,1604986037218600,SUPORTE,PROBLEMA NA TELA,2025-12-19,2025-12-25
538408893,94277127-5,3879633467464660,SUPORTE,PROBLEMA COM CONEXAO,2024-05-16,2024-05-23
741275118,25506417-0,2944203158925849,MANUTENCAO,PROBLEMA NO LEITOR,2021-11-25,2021-11-28
643810979,75702105-6,4774349021158693,SUPORTE,OUTROS,2025-01-10,2025-01-14
613542464,91402818-8,9020411548805109,MANUTENCAO,PROBLEMA NO LEITOR,2025-11-11,2025-11-15
197242131,61254963-3,7677622827728813,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-19,2025-07-28
414068940,74657363-9,3845315630930796,MANUTENCAO,MAQUINA NAO LIGA,2025-11-30,2025-12-03
841887013,26682932-9,1076226838851606,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-27,2025-10-31
740085631,81653148-1,9137876553007309,SUPORTE,PROBLEMA NA TELA,2025-12-20,2025-12-23
180125212,90994675-0,3624835505429608,SUPORTE,PROBLEMA COM CONEXAO,2025-09-02,2025-09-07
796488946,60273168-3,5437882603359101,MANUTENCAO,PROBLEMA NO LEITOR,2025-03-04,2025-03-06
532336337,71806411-1,2850719612933213,SUPORTE,PROBLEMA COM TECLADO,2024-09-10,2024-09-11
948655841,29818516-7,1119269212447174,MANUTENCAO,PROBLEMA COM CONEXAO,2024-10-07,2024-10-20
826096563,98022959-4,4593752654793564,SUPORTE,OUTROS,2024-12-28,2024-12-30
525367081,12449416-4,1555301530304407,SUPORTE,PROBLEMA COM TECLADO,2024-05-12,2024-05-13
612431285,72902517-9,7617815969838457,MANUTENCAO,PROBLEMA NA TELA,2025-08-06,2025-08-10
525421324,28926031-5,7890751991981775,SUPORTE,OUTROS,2025-08-30,2025-09-02
795772240,21311304-1,7066266821719553,MANUTENCAO,MAQUINA NAO LIGA,2025-11-11,2025-11-12
277564187,92942568-2,2144773244913421,SUPORTE,OUTROS,2024-03-20,2024-03-23
825414321,94277127-5,3879633467464660,MANUTENCAO,PROBLEMA NA BATERIA,2025-03-12,2025-03-14
578191099,33416828-7,7722170430305486,SUPORTE,PROBLEMA COM TECLADO,2025-12-02,2025-12-03
846216876,18443450-5,5690448467332291,SUPORTE,PROBLEMA NA TELA,2024-09-25,2024-09-29
492768580,74990435-1,8121478539078956,MANUTENCAO,PROBLEMA NA TELA,2025-08-03,2025-08-06
758105936,38983650-9,9499939330517289,MANUTENCAO,PROBLEMA NA TELA,2023-01-19,2023-01-24
232205107,87196924-1,5707731231555057,MANUTENCAO,PROBLEMA NA TELA,2025-12-31,2026-01-01
416841346,74953226-0,4391368172031369,MANUTENCAO,OUTROS,2025-04-24,2025-04-30
574521533,18106156-3,3553730964969277,SUPORTE,PROBLEMA COM TECLADO,2025-04-14,2025-04-15
595216826,66371308-7,4168784991216558,MANUTENCAO,PROBLEMA COM CONEXAO,2024-03-18,2024-03-21
463143151,62899438-2,0901685647177840,MANUTENCAO,PROBLEMA NA TELA,2024-03-27,2024-03-29
913041373,62499770-2,3074820736511893,SUPORTE,PROBLEMA NA BATERIA,2025-05-03,2025-05-04
854565215,85103508-2,7089410791161146,MANUTENCAO,PROBLEMA NA BATERIA,2024-12-14,2024-12-19
878532858,74702387-2,5244454460838517,MANUTENCAO,OUTROS,2024-11-03,2024-11-07
101417247,62165332-5,2707955151229462,MANUTENCAO,PROBLEMA COM CONEXAO,2024-04-03,2024-04-05
267871904,86762936-3,9025476022069535,MANUTENCAO,PROBLEMA COM CONEXAO,2025-05-08,2025-05-10
483521282,51937863-7,1922188220631864,MANUTENCAO,MAQUINA NAO LIGA,2023-02-17,2023-02-20
468553019,42074883-5,6092098196027523,MANUTENCAO,PROBLEMA NO LEITOR,2025-03-07,2025-03-10
744328020,31462628-7,4450020268387890,SUPORTE,PROBLEMA NA BATERIA,2025-11-18,2025-11-19
716404858,96002341-6,3223946121289811,MANUTENCAO,PROBLEMA NA BATERIA,2025-01-20,2025-01-22
943091671,87464714-2,3845315630930796,MANUTENCAO,PROBLEMA NA TELA,2023-09-22,2023-09-23
480354318,24146573-6,5783756816784340,MANUTENCAO,PROBLEMA NA BATERIA,2022-12-13,2022-12-17
312636157,28628500-3,1724447232290310,SUPORTE,PROBLEMA NO LEITOR,2023-08-20,2023-08-21
716163076,67142506-6,2909304376613662,MANUTENCAO,PROBLEMA COM TECLADO,2024-10-02,2024-10-05
164533315,43966025-0,3346533633057543,MANUTENCAO,PROBLEMA NA BATERIA,2022-04-15,2022-04-20
576645314,46252281-7,7617815969838457,SUPORTE,PROBLEMA COM CONEXAO,2025-11-19,2025-11-22
236718840,96376260-4,6177067368205068,MANUTENCAO,PROBLEMA COM CONEXAO,2023-06-29,2023-07-01
208207615,17802521-2,6203036625436172,SUPORTE,PROBLEMA NA TELA,2022-09-06,2022-09-07
200906836,79362876-2,9272094803695756,MANUTENCAO,MAQUINA NAO LIGA,2025-08-01,2025-08-05
404355081,27998275-4,6677196666102563,MANUTENCAO,PROBLEMA NO LEITOR,2025-05-11,2025-05-17
845841490,99428556-1,9493874302716938,MANUTENCAO,PROBLEMA COM CONEXAO,2024-03-19,2024-03-22
400595193,23881462-7,3984028914161284,SUPORTE,PROBLEMA COM TECLADO,2025-06-15,2025-06-20
771043227,69306246-2,0170363094423860,MANUTENCAO,PROBLEMA NO LEITOR,2025-08-04,2025-08-07
126575918,26457685-6,7140344545956600,SUPORTE,PROBLEMA NA BATERIA,2025-12-18,2025-12-21
497329063,44716309-4,4220969029593917,SUPORTE,PROBLEMA COM CONEXAO,2024-10-11,2024-10-15
874986756,41755400-9,2995704726426121,SUPORTE,PROBLEMA NO LEITOR,2025-11-28,2025-12-01
208996664,53317940-7,2227111757691716,SUPORTE,PROBLEMA NA TELA,2024-01-23,2024-01-31
543060181,69765162-6,2885744890612034,MANUTENCAO,PROBLEMA NA BATERIA,2024-06-08,2024-06-13
684787951,70062387-5,7970509754510526,SUPORTE,PROBLEMA NA TELA,2024-10-23,2024-10-26
492817472,31745582-2,2673204413845960,MANUTENCAO,PROBLEMA NA BATERIA,2024-09-12,2024-09-23
635941657,26521968-3,3265097753967379,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-04,2025-01-06
823035241,23970985-0,0827231843222591,MANUTENCAO,PROBLEMA NA TELA,2025-11-04,2025-11-08
680668608,69002986-8,8398590742941429,SUPORTE,PROBLEMA COM TECLADO,2025-12-23,2025-12-27
463974626,30306739-6,2020417929111799,MANUTENCAO,PROBLEMA COM TECLADO,2025-04-28,2025-05-04
798162811,16944435-1,5166608123927884,MANUTENCAO,OUTROS,2024-07-15,2024-07-19
735499882,29943505-5,9893347212281606,MANUTENCAO,PROBLEMA NA TELA,2023-09-23,2023-09-25
496895133,52474410-0,6072311127128524,MANUTENCAO,PROBLEMA COM TECLADO,2023-04-29,2023-05-02
213132105,23929531-8,1806356512694486,MANUTENCAO,OUTROS,2025-01-03,2025-01-07
751480027,21783411-8,6398554743553795,MANUTENCAO,OUTROS,2023-06-19,2023-07-04
304367505,44518787-0,7941232546018911,MANUTENCAO,PROBLEMA COM TECLADO,2023-07-28,2023-07-29
875446688,10588488-9,1461727580452926,MANUTENCAO,PROBLEMA NA BATERIA,2022-09-09,2022-09-15
593346049,31328124-9,4310385695579887,MANUTENCAO,PROBLEMA COM TECLADO,2025-09-10,2025-09-16
566678889,40310524-5,5572616949637881,SUPORTE,PROBLEMA COM CONEXAO,2022-01-16,2022-01-21
646170926,37353505-1,2338655963099384,SUPORTE,PROBLEMA NA TELA,2024-11-06,2024-11-09
993952028,42525853-7,1328338988816711,SUPORTE,OUTROS,2023-03-27,2023-03-29
390163777,30891596-3,0181123993302559,MANUTENCAO,MAQUINA NAO LIGA,2024-12-26,2024-12-28
349197824,80915708-6,2707955151229462,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-31,2025-11-06
649372078,72284373-2,8407664207632713,MANUTENCAO,PROBLEMA NA TELA,2025-04-29,2025-05-05
130141385,53225813-9,8025308437699296,SUPORTE,PROBLEMA NO LEITOR,2025-12-11,2025-12-12
365537985,43442775-0,4813004169105302,SUPORTE,PROBLEMA NA TELA,2025-02-21,2025-02-22
962433581,41739365-1,6165926610857327,SUPORTE,PROBLEMA COM TECLADO,2025-07-22,2025-07-25
143963605,52076728-2,8436604432400615,SUPORTE,PROBLEMA COM TECLADO,2024-06-22,2024-06-24
943325882,17204820-6,4740803149982508,MANUTENCAO,PROBLEMA NA TELA,2025-09-26,2025-10-01
604858539,73941683-3,8343779824021168,MANUTENCAO,MAQUINA NAO LIGA,2025-12-18,2025-12-20
353730570,38251047-9,7312343888048514,MANUTENCAO,PROBLEMA COM CONEXAO,2024-10-01,2024-10-24
147428729,28132884-3,9614973153911498,MANUTENCAO,PROBLEMA COM CONEXAO,2023-06-17,2023-06-19
944351528,10655788-9,0422711332288985,MANUTENCAO,PROBLEMA NA BATERIA,2025-04-11,2025-04-12
975707946,72131205-6,3430980500978820,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-20,2025-07-26
350975942,60158970-6,7411249035213568,MANUTENCAO,MAQUINA NAO LIGA,2023-08-10,2023-08-12
662383430,78910923-1,1097941224870987,MANUTENCAO,PROBLEMA NA TELA,2023-11-30,2023-12-06
803826139,72088297-2,0051028745120220,SUPORTE,PROBLEMA COM TECLADO,2023-08-12,2023-08-20
985450049,24986296-2,8669327841783765,MANUTENCAO,PROBLEMA NA BATERIA,2025-02-19,2025-02-26
948315624,91674162-8,9900277291084507,MANUTENCAO,PROBLEMA NA BATERIA,2025-04-10,2025-04-12
357375741,40695523-2,8548186746300099,SUPORTE,MAQUINA NAO LIGA,2025-10-15,2025-10-16
444271282,73941683-3,8343779824021168,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-08,2025-12-18
597712785,32362187-0,8078053833856932,SUPORTE,PROBLEMA COM CONEXAO,2025-10-25,2025-10-26
